title(공고명),body_text(공고내용),지원대상,소관기관,지원분야(대),지원분야(중),사업수행기관,문의처,신청기간,사업신청방법설명
[서울] 2025년 경영혁신 외식서비스 지원사업 컨설팅 참여업소 모집 공고,"경영 부담으로 어려움을 겪는 소상공인 외식업체에 맞춤형 컨설팅을 제공하여 외식업 경쟁력을 강화하고, 경영 안정화를 도모하고자 「2025년 경영혁신 외식서비스 지원사업(컨설팅 지원)」에 참여할 대상업소를 다음과 같이 모집 합니다. ☞ 경영 컨설팅이 필요한 일반ㆍ휴게 배달음식점 ※ 지원 필수요건 : 서울배달+(땡겨요) 가맹희망 또는 기 가입완료 ☞ (컨설팅지원) 외식업체 희망분야 1:1 맞춤형 컨설팅 지원 - 사전진단(유선 또는 현장방문) 1회 / 맞춤형 컨설팅(현장방문) 1회 제공 - (만족도조사) 지원 음식점 대상 컨설팅 수행 결과 만족도조사(필수) - (성과조사) 컨설팅 효과를 정량적으로 확인하기 위한 조사 실시(선택) ※ 자세한 지원내용 공고문 참조",소상공인,서울특별시,경영,컨설팅,직접수행,[사업문의] 서울시 소상공인정책과 02-2133-5148 / [접수문의] 포인트업 02-565-1147 / [땡겨요 가맹문의] 1661-5489 (09-24시 운영),20250623 ~ 20250711,"온라인, 이메일 접수 - 온라인 : 구글폼 - 이메일 : gracebyun716@seoul.go.kr"
2025년 오픈웨이브 글로벌 참여기업 모집 공고,"인천창조경제혁신센터에서는 유망 스타트업의 일본시장 진출 및 대중견기업과의 오픈이노베이션을 통한 지속 성장을 위하여 「2025년 오픈웨이브 글로벌」에 참여할 기업을 발굴하오니 많은 관심과 참여 바랍니다. ☞ 공고일 기준 창업 7년 이내 스타트업(지역무관) - 모집분야 : SaaS, 핀테크, AI 등 디지털 전환(DX) 기술, 소비재 등 기타 일본 시장 진출 유망 분야 ☞  일본 현지 대중견기업 밋업 및 PoC 연계, 현지 성공 진출을 위한 세미나 컨설팅, 일본 현지 출장비 지원(1백만원 이내) 등",창업벤처,인천광역시,창업,사업화지원,인천창조경제혁신센터,"[지원사항 문의] 인천창조경제혁신센터 032-458-5025, openwave@ccei.kr / [일본 진출 프로그램 관련 문의] 마크앤컴퍼니 oi@markncompany.co.kr",20250625 ~ 20250713,온라인 접수 (폼)
2025년 3차 한국전기연구원 기술상용화 지원사업 공고,"국내 중소ㆍ중견기업의 기술적 애로 해소 및 사업화 지원을 위하여 한국전기연구원(KERI)에서 시행하고 있는 2025년도 「기술상용화지원사업」 을 다음과 같이 공고하오니, 사업 참여를 희망하는 중소ㆍ중견기업은 공고내용에 따라 제안서를 제출하여 주시기 바랍니다. ☞ 「중소기업기본법」 제2조 및 동법 시행령 제3조에 따른 중소기업 - 「중견기업 성장촉진 및 경쟁력 강화에 관한 특별법」 제2조에 따른 중견기업 ☞ 기술 개발형, 사업화촉진형, 문제해결형(현장맞춤), 문제해결형(수요맞춤) 지원 ※ 자세한 지원내용 공고문 참조",중소기업,과학기술정보통신부,기술,기술사업화/이전/지도,한국전기연구원,한국전기연구원 성과확산본부 기업총괄지원실 055-280-1062,20250623 ~ 20250707,이메일 접수 (sme@keri.re.kr) ※ 이메일 제출 시 제목 ‘기술사용화지원사업 제안서 제출(기업명)’통일하여 제출 요망
2025년 디자인-기술협업 인력 지원사업 모집 공고,"본 사업은 창업ㆍ중소ㆍ중견 기업이 적합한 디자이너를 채용할 수 있도록 디자이너 연계 및 인건비의 50%를 보조함으로써, 고용 부담을 줄이고 디자인의 가능성을 경험ㆍ성장하도록 돕는 지원사업입니다. ☞ 디자이너 지원 시 기업 성장과 지속 고용의 가능성이 높은 한국디자이너진흥원 선정 창업ㆍ중소ㆍ중견기업 ☞ 전문 디자이너 채용 연계 및 인건비 보조 지원 ※ 자세한 지원내용 공고문 참조",중소기업,산업통상자원부,인력,고용환경개선,한국디자인진흥원,한국디자인진흥원 제조기업 디자인인력지원사업 담당자 031-780-2128,20250626 ~ 20251031,온라인 접수 (사업 전용 온라인 채용관)
2025년 미국 시카고 방사선 의료기기 전시회(RSNA 2025) 한국관 참가기업 모집 공고,"KOTRA와 한국의료기기산업협회는 2025년 11월 30일 ~ 12월 3일 (4일간) 미국 시카고에 서 개최되는 ‘2025 미국 시카고 방사선 의료기기 전시회(RSNA 2025)’ 한국관 참가기업 을 아래와 같이 모집하오니 관심 기업의 많은 신청 바랍니다.   ☞ 2025 미국 시카고 방사선 의료기기 전시회 (RSNA 2025) 한국관에 참가를 원하는 기업 - 전시품목 : 방사선 의료기기 및 관련 부품, 소프트웨어 등 AI 기반 방사선 기기 ☞ 부스임차료와 장치비의 70%이내 국고지원, 운송비 1CBM 편도 100%, 행정, 마케팅 및 홍보, 전시회 현장 지원",중소기업,산업통상자원부,내수,오프라인,대한무역투자진흥공사,"한국의료기기산업협회 수출지원팀 070-7725-8730, yuio7896@kmdia.or.kr / KOTRA 해외전시팀 02-3460-7292, doeunk@kotra.or.kr 및 회원가입ㆍ로그인 오류 문의처 공고문 참조",20250625 ~ 20250716,아래 4가지 신청을 모두 완료해야 최종 신청 완료 ① 온라인 신청(KOTRA 무역투자24 또는 글로벌 전시포털(GEP)) ② 수행기관 부속서류 이메일 제출(yuio7896@kmdia.or.kr) ③ buyKOREA 온라인 상품정보 등록/갱신(24년도 참가기업의 경우 사업신청일 기준 최신 상품 정보로 신규 등록/혹은 갱신 필수) ④ 참가 신청금 납부(신청기한까지 납부완료 필수)
2025년 코리아 핀테크 위크 전시 참가기업 모집 공고,"금융위원회와 한국핀테크지원센터는 2025년 11월 26일(수)부터 3일간 개최되는 ‘코리아 핀테크 위크 2025(Korea Fintech Week 2025)’의 전시 참가기업을 아래와 같이 모집합니다.  ☞ 핀테크 서비스 기업, 금융회사 등 - 전시품목 : 핀테크 서비스 및 기반 기술 등 핀테크 산업 관련 전반 ※ 전시관별 모집 대상 상이, 공고문 참조 ☞ 부스 임차료(금융사, 대기업, 대기업 계열사 제외) 및 부스 설치비(금융사, 대기업, 대기업 계열사 제외), 네트워킹 플랫폼 DB 등록 지원, 기업 IR, 마케팅 지원 등 지원",중소기업,금융위원회,내수,오프라인,한국핀테크지원센터,"한국핀테크지원센터 02-6375-1517, yhjoo@fintech.or.kr / 운영사무국 02-550-2616, kfw@fintechweekor.kr",20250616 ~ 20250725,온라인 접수 (핀테크포털)
2025년 AIㆍ디지털 기반 방송콘텐츠 기획개발 지원 사업 공모 공고,"과학기술정보통신부와 한국방송통신전파진흥원은 창의적이고 경쟁력 있는 국내 방송콘텐츠 기획안 발굴하고, AIㆍ디지털 활용 방송콘텐츠 제작기반 조성을 위해「AIㆍ디지털 기반 방송콘텐츠 기획개발 지원 사업」을 아래와 같이 공고하오니 많은 참여 바랍니다. ☞ 국내 방송사업자, 1인 창작자(독립PD, 작가 등), 제작사 등 ☞ AIㆍ디지털 기술 활용 드라마 콘텐츠, AIㆍ디지털 기술 활용 비드라마(예능, 교양) 콘텐츠 편당 20백만원 지원",중소기업,과학기술정보통신부,경영,디자인/상품화/사업화,한국방송통신전파진흥원,"한국방송통신전파진흥원 방송콘텐츠진흥팀 061-350-1402, content1@kca.kr",20250625 ~ 20250724,이메일 접수 (content1@kca.kr) ※ 메일제목 : 기획개발_드라마/비드라마_프로그램명
홀로그램 R&D 성과 기반 제품 제작 지원 추가모집 공고(홀로그램기술 사업화 실증 지원사업),"전북테크노파크에서는 홀로그램 R&D단계 이후 사업화 제품 제작 및 사업화 실증 중심의 지원을 통한 홀로그램 융복합 서비스의 성공모델 확보를 위해 「홀로그램 R&D성과 기반 제품 제작 지원」의 수혜기업 추가모집 공고를 다음과 같이 공고하오니 참여 바랍니다. ☞「중소기업기본법」제2조제1항(같은 법 시행령 제3조에 따른 기업) 및 동법 제2조제3항에 따른 중소기업 - 홀로그램(디지털) 관련 사업영역 확장 목적을 가진 기업 - 홀로그램 제품 제작, 성능요구 수준, 서비스 구현 검증 등이 필요한 기업 ☞ 홀로그램 R&D 성과 기반 제품 제작 지원 - 품목 지정형 600백만원 이내 지원 ※ 자세한 지원내용 공고문 참조",중소기업,전북특별자치도,기술,기술사업화/이전/지도,전북테크노파크,"전북디지털융합센터 SW진흥팀 063- 226-7146, 7147 / jjy@jbtp.or.kr, donko@jbtp.or.kr",20250625 ~ 20250714,"온라인 접수 (홀로포탈) ※ 신청서를 비롯한 구비서류 일체를 PDF파일로 변환하여 “***.zip” 형식으로 제출,파일명은 “제품제작지원 신청서류-기업명”으로 변경하여 업로드 ※ 자세한 신청방법 공고문 참조"
중소벤처기업 중동 진출 지원사업 참여기업 모집 공고,"중소벤처기업부와 주사우디아라비아왕국 대한민국대사관은 사우디 정부와의 협력을 통해 중소벤처기업과 창업기업의 중동 진출을 돕고자 ‘중소벤처기업 중동 진출 지원사업’을 추진하오니 역량 있는 기업들의 많은 참여 바랍니다. ☞ AI, 바이오ㆍ헬스, 관광 및 엔터테인먼트, 스마트시티ㆍ건설 분야 관련 중소기업 ☞ 현지 정부기관 방문, 투자유치 설명회, 현지 진출 지원 프로그램 등  ※ 자세한 지원내용 공고문 참조",중소기업,중소벤처기업부,수출,시장개척,벤처기업협회,"벤처기업협회 02-6331-7089, 7081, 7087 / 중소기업중앙회 02-2124-3292 및 공고문 6p 참조",20250707 ~ 20250724,온라인 접수 (해외전시포털 사이트)
2025년 공익직불제 우수사례 농업인 공모전 공고,"농림축산식품부에서 농업ㆍ농촌의 공익기능을 높이고 농가소득을 안정화 하기 위해 농업인을 지원하는 공익직불제 우수사례 공모전을 공고합니다. ☞ 공익직불금 수령 이력이 있는 농업인 등(법인포함) ☞ 대상(농식품부장관상/200만원), 최우수상 150만원, 우수상 50만원 시상 지원",소상공인,농림축산식품부,내수,오프라인,직접수행,공익직불제 우수사례 공모전 담당자 070-8645-1101,20250623 ~ 20250912,이메일 또는 QR코드 접수 - 이메일 : contest_mafra@ahacommunications.co.kr
개인정보 처리방침 제ㆍ개정 컨설팅 공고,"개인정보 처리방침 작성에 어려움을 겪거나, 개인 지원이 필요한 중소기업 및 창업기업을 대상으로 현장 컨설팅을 제공합니다. ☞ 개인정보를 수집하는 중소ㆍ창업기업 사업자 ※ 자세한 신청대상 공고문 참조 ☞ 기업 맞춤형 처리현황 분석 및 개인정보 처리방침 작성 가이드 지원",중소기업,개인정보보호위원회,경영,컨설팅,한국정보통신진흥협회,한국정보통신진흥협회 정보보호인증심사팀 02-580-0647,상시 접수,온라인 접수 (한국정보통신진흥협회 및 QR코드)
2025년 그린바이오 소재 첨단분석시스템 활성화(공정개발) 지원사업 모집 공고,"그린바이오 첨단기술 고도화 및 신산업 육성을 위해 경상북도, 포항시, 포항테크노파크에서 추진하는 '그린바이오 소재 첨단분석시스템 활성화(공정개발) 지원사업'을 아래와 같이 공고하오니 관련 기관과 기업의 많은 관심과 참여 부탁 드립니다. ☞ 국내 합성생물학 및 바이오파운드리 기술보유 대학 및 연구소, 기업 등 - 바이오 데이터 분석 및 관리를 위한 워크플로우 개발기술 보유 대학 및 연구소, 기업 등 ☞ 개소당 최대 150백만원 이내 지원 - 공정개발 : 첨단분석시스템 운영 및 분석 프로토콜 개발 분야, 바이오 데이터 분석 및 응용을 위한 워크플로우 개발 분야 지원",중소기업,경상북도,기술,기술사업화/이전/지도,포항테크노파크,"포항테크노파크 바이오사업본부 그린바이오산업팀 054-262-4213, sjchoi94@ptp.or.kr",20250625 ~ 20250709,온라인 접수 (포항테크노파크)
2025년 6차 해외지사화사업 참여기업 모집 공고,"국내 중소ㆍ중견기업의 해외진출 및 수출을 촉진하기 위하여 공공기관의 해외 네트워크를 현지 비즈니스 거점으로 활용하는「해외지사화사업」 참여기업 모집계획을 다음과 같이 공고합니다. ☞ 국내 사업자등록번호를 보유하고 있는 중소ㆍ중견기업 ☞ 기초 마케팅, 마케팅 및 수출, 수출 및 현지화 지원",중소기업,산업통상자원부,수출,해외진출,대한무역투자진흥공사,"대한무역투자진흥공사 지사화물류팀 02–3460–7445, 7442, 7439 / 중소벤처기업진흥공단 해외진출사업처 055–751–9715, 9714 / 세계한인무역협회 사업운영팀 02-571-5375",20250625 ~ 20250812,온라인 접수 (수출바우처 해외지사화 홈페이지)
[강원] 2025년 2차 소상공인 경영안정자금 지원사업 공고,강원특별자치도 소상공인의 경영안정화를 도모하고자 「강원특별자치도 소상공인 지원 조례」 제6조의 규정에 의하여 2025년도 강원특별자치도 소상공인 경영안정자금 지원사업을 다음과 같이 공고합니다. ☞ 도 소재 사업장을 둔 소상공인 ※ 자세한 지원대상 공고문 참조 ☞ 대출금액 최대 5천만 원 지원 - (이자 지원) 2년간 2%  - (보증료 지원) 0.8%2개년분,소상공인,강원특별자치도,금융,융자,소상공인시장진흥공단,은행 영업점 문의처 공고문 참조,예산 소진시까지,아래 방법 중 택1 - 은행 One-Stop : 도내 대출 취급은행 5개사의 각 영업점 - 보증드림 : 스마트폰/PC를 통한비대면 신청
2025년 산업혁신기반구축사업 기업지원 상시 모집 공고(국가재난 슈퍼박테리아-신종바이러스 대응 차세대 마이크로바이옴 의약품ㆍ진단기술 개발 기반구축 사업),"마이크로바이옴 의약품 및 진단기술의 신속 상용화를 위하여 관련 기업을  지원하고자 지원프로그램을 공고하오니 많은 관심과 참여 바랍니다. ☞ 전국 마이크로바이옴 관련 중소/중견기업 ☞ 비R&D지원 프로그램 : 시제품 제작지원, 시험평가 인증지원, 기술지도 지원 - R&D지원 프로그램 : 동물유효성 모델개발지원, MCB/WCB지원, 표준품 표준시험법 개발지원, 마이크로바이옴 진단제품 식약처 허가 지원, 무균동물 실험 지원, 바이오마커 진단기술 개발지원, 공정개발/지원",중소기업,산업통상자원부,경영,디자인/상품화/사업화,순천향대학교 산학협력단,"순천향대학교 프로바이오틱스 마이크로바이옴 융합연구센터(PMC) 041-530-4768, jsha9595@gmail.com",상시 접수,이메일 접수(jsha9595@gmail.com)
