title(공고명),body_text(공고내용),지원대상,소관기관,지원분야(대),지원분야(중),사업수행기관,문의처,신청기간,사업신청방법설명
2025년 산업통상자원부-SK 기술나눔 연장 공고,"대기업 등이 보유한 특허기술을 중소기업 등으로 무상이전하여 기술의 공익적 확산과 대ㆍ중소기업의 상생적 동반성장 문화에 기여하고자 다음과 같이 기술나눔을 공고하오니 참여하고자 하는 기업은 아래 절차에 따라 신청하여 주시기 바랍니다. ☞ 중소ㆍ중견기업 ※ 중소기업 :「중소기업기본법」제2조에 의한 기업  ※ 중견기업 :「중견기업 성장촉진 및 경쟁력 강화에 관한 특별법」제2조에 의한 기업 ☞ 미활용 특허를 중소ㆍ중견기업으로 이전 지원 - 기술제공기관 : SK이노베이션, SK하이닉스, SK텔레콤, SK실트론 - 나눔기술 : 반도체, 정보통신, 소재ㆍ화학, 스마트 의료분야 총 173건 - 이전방식 : 무상 이전 (양도 및 실시권 허여)",중소기업,산업통상자원부,기술,기술사업화/이전/지도,한국산업기술진흥원,"산업통상자원부 산업기술시장혁신과 044-203-4544 / 한국산업기술진흥원 사업화전략실 02-6009-3603, 3613",20250526 ~ 20250711,온라인 접수 (국가기술은행 / 테크스톰 https://www.tech-storm.io/techshare) ※ 기술제공기관별 신청 기술 정보 확인 후 시스템 신청 ※ 개인정보 조회 및 제3자 제공 동의서’는 날인 또는 서명한 원본의 스캔파일(PDF형식) 업로드 ※ 기타 서류는 원본을 복사한 스캔파일(PDF형식)로 업로드
2025년 2차 양자컴퓨팅 양자전환사업 통합지원과제 수혜기업 모집 공고(한국표준과학연구원ㆍ블루포인트파트너스ㆍ대전테크노파크 공동 모집),"한국표준과학연구원, 블루포인트파트너스, 대전테크노파크에서 양자산업의 발전과 양자컴퓨팅 양자전환(QX) 기업의 육성을 위하여, 「양자컴퓨팅 양자전환(QX) 스케일업 밸리 육성 사업」 내 총 6개 기업지원과제의 혜택을 통합 제공하고자 하오니, 양자컴퓨팅 양자전환 분야의 혁신적인 기술을 보유한 기업들의 많은 신청을 바랍니다. ☞ 양자컴퓨터 구성요소(하드웨어 및 소프트웨어)를 개발하고자 하는 양자전환(QX) 기업 ☞ 양자전환 애로기술 해결 및 사업화 촉진, Q-FAB, Q-LAB 연계활용 양자전환, 퀀텀전시회 및 박람회 참여 등 지원 ※ 자세한 지원내용 공고문 참조",중소기업,과학기술정보통신부,경영,디자인/상품화/사업화,한국표준과학연구원,"한국표준과학연구원 042-868-5169, zerojun_j2@kriss.re.kr 및 과제별 담당기관 문의처 상이 공고문 p.9 참조",20250627 ~ 20250707,이메일 접수 (zerojun_j2@kriss.re.kr 또는 jhssong@kriss.re.kr) ※ 제출서류는 원본을 스캔하여 전자파일(PDF) 형태로 이메일 제출
2025년 디지털 랩온어칩 제품 아이디어 경진대회 공고,"춘천바이오산업진흥원에서는 디지털 랩온어칩 실용화 플랫폼 구축사업 내, 사업화 지원 중 기업 맞춤형 제품의 인허가 및 마케팅 지원을 위한 제품 아이디어 경진대회(우수제품 발굴)를 다음과 같이 개최하오니 많은 신청 바랍니다. ☞ 전국 랩온어칩 기술 포함 및 체외진단 의료기기 기업 - 전국 랩온어칩 기술 포함 및 체외진단 관련 전공 대학 교수 또는 창업예정자 - 모집분야 : 전국 랩온어칩 기술 포함, 체외진단 의료기기 분야 등 ☞ 차년도 지원사업 중 지원금 3천만원 이내 지원 및 후속지원 ※ 자세한 지원내용 공고문 참조",중소기업,산업통상자원부,경영,디자인/상품화/사업화,춘천바이오산업진흥원,"춘천바이오산업진흥원 바이오통합솔루션센터 체외진단지원팀 033-258-6874, haraww@cbf.or.kr",20250630 ~ 20250829,이메일 접수 (haraww@cbf.or.kr)
2025년 한국중부발전 상생형 창업ㆍ벤처기업 지원사업 모집 공고,"한국중부발전과 대ㆍ중소기업ㆍ농어업협력재단은 발전ㆍ에너지분야 창업 기업의 생산성 향상, 수출역량 강화 등의 지원을 통해 선순환적 창업생태계 조성 및 일자리 창출에 기여하고자 다음과 같이 지원 프로그램을 공고하 오니 관련 기업의 많은 참여 바랍니다. ☞ AI(솔루션 개발 및 활용 포함), 발전(수소, 무탄소 기술 포함), 공공데이터 활용 분야 창업ㆍ벤처기업 -「중소기업기본법」제2조에 따른 중소기업이면서,「중소기업창업지원법」제2조에 따른 창업기업(창업 7년 이내) ☞ 맞춤형 기업진단(10%), 아이디어 사업화, 생산성 향상을 위한 아이템 개선, 판로개척 등을 위한 사업화자금(90%) 기업당 총 10백만원 지원",창업벤처,산업통상자원부,창업,사업화지원,한국생산성본부,한국생산성본부 DX컨설팅센터 (02-398-6425),20250623 ~ 20250714,이메일 접수 (kpcstartup2@gmail.com) ※ 신청서류 스캔본 이메일 제출
[경기] 수원시 2025년 중소기업 수출간소화 지원사업 참가업체 모집 공고 (원스톱 수출운송 지원사업),"수원시는 관내 창업ㆍ중소 제조업체를 위해 기존의 복잡한 수출절차의 간소화와 수출단가 절감을 통해 신속한 수출 및 국외 수출판매 개척 촉진을 도모하고자 수출간소화 운송 지원사업을 아래와 같이 추진하고 있습니다. 해당 업체는 적극 신청하여 주시기 바랍니다. ☞ 수원시 소재 창업ㆍ중소제조업체 중 해외 수출계약이 완료된 제조업체  ☞ 수출제품 EMS, EMS 프리미엄 국제운송, 고중량제품 국제운송, 제조업 국외 전자상거래기반 수출운송 업체 당 2,500천원 지원",중소기업,경기도,금융,보험(수출+무역),기초자치단체,수원시 기업지원과 031-228-3102 (7.1.부로 031-5191-3102 로 변경) / 수원우체국 031-888-1331,예산 소진시까지,- 접수처 : 수원우체국 (팩스 0505-005-1289 / 이메일 : komi71@korea.kr) ※ 공고문 참조
[경기] 수원시 2025년 중소기업 국외수출보험 지원사업 참가업체 모집 공고,수원시와 한국무역보험공사에서는 FTA 59개국 단일 경제권 시대를 맞아 중소 제조기업이 안심하고 글로벌 권역을 개척하고 수출할 수 있도록 관내 중소 제조기업 수출보험을 아래와 같이 지원하고 있습니다. 해당 업체는 적극 신청하여 주시기 바랍니다. ☞ 수원시 소재 창업ㆍ중소 제조기업  ☞ 수출신용보증(선적 전ㆍ후) 및 단기수출보험료지원 (업체당 최대 1백만원),중소기업,경기도,금융,보험(수출+무역),한국무역보험공사,한국무역보험공사 경기남부지사 031-259-7641 / 수원시 기업지원과 031-228-2656 (7.1.부로 031-5191-2656 변경),예산 소진시까지,팩스 접수 (02-6234-1433)
[광주] 디자인 Biz-플랫폼 사업 자영업ㆍ소상공인 디자인 컨설팅 지원 공고,"광주디자인진흥원에서 진행하는「광주 디자인 Biz-플랫폼」사업 일환으로 자영업자 및 소상공인의 디자인 경쟁력 제고를 위한 맞춤형 디자인 컨설팅 시범사업을 다음과 같이 추진하오니, 관심 있는 기업의 많은 참여 바랍니다. ☞ 광주광역시 소재 디자인 개선(브랜드, 제품, 홍보물 등)을 원하는 자영업ㆍ소상공인, 예비창업자(공고일로부터 2개월 이내 사업자등록 가능한 자) ☞ 브랜드 디자인, 인쇄물 디자인, 디지털 디자인, 설치물 디자인, 기타 디자인 지원 ※ 자세한 지원내용 공고문 참조",창업벤처,광주광역시,경영,컨설팅,광주디자인진흥원,"광주디자인진흥원 디자인진흥팀 062-611-5053, 5056",20250626 ~ 20250710,이메일 접수 (osy9068@gdc.or.kr) ※ 제출서류 일괄 스캔하여 이메일로 제출
[강원] 화천군 2025년 중소기업 및 소상공인 육성자금 융자추천 및 이차보전계획(한시특례지원) 변경 공고,"코로나 이후 채무부담 증가, 경기의 장기침체 등으로 경제적 어려움에 처해 있는 소상공인을 위해 경영환경을 개선할 수 있도록 「화천군 육성자금 융자추천 및 이차보전지원사업」을 2025년 한시적으로 확대하여 지원하고자 합니다.  ☞  「중소기업기본법시행령」 제2조 및 제3조의 규정에 의한 중소기업- 화천군에 소재하며 「부가가치세법」 제5조제1항의 규정에 의하여 사업자등록을 필한 다음 각 호의 어느 하나에 해당하는 업체로, 사업자가 화천군에 주민등록이 되어 있는 자. ☞ 경영안정에 소요되는 융자금 추천 및 이차보전(융자금 금리 중 3% 보조) 지원",중소기업,강원특별자치도,금융,융자,기초자치단체,화천군청 지역경제과 지역경제담당 (033-440-2109),상시 접수,방문 접수 - 접수처 : 화천군청 지역경제과
[경북] 2025년 산불피해 특별재난지역 판로지원사업 공고,"공영홈쇼핑에서는 산불피해로 어려움을 겪고 있는 경북 지역의 조속한 피해 회복과 지역경제 재건을 위해 공공기관으로서의 책임있는 역할을 이행하고자 산불피해 지역 중소기업ㆍ소상공인 및 농축수산인 제품의 판로지원을 위한 사업을 아래와 같이 공고하오니 많은 참여 바랍니다. ☞ 중기업, 소기업, 소상공인 - 경북 산불피해 특별재난지역 소재 기업 : 안동시, 의성군, 청송군, 영양군, 영덕군 ※ 자세한 신청자격 공고문 참조 ☞ TV홈쇼핑 판매 생방송 1회, 교육지원, 상품화코칭, 사후 지원 ※ 자세한 지원내용 공고문 참조",중소기업,중소벤처기업부,경영,디자인/상품화/사업화,공영홈쇼핑,공영홈쇼핑 정책지원팀 (02-6350-8019),20250627 ~ 20250713,온라인 접수(판판대로)
[경기] 안양시 2025년 유망기업 바이럴 마케팅 지원사업 모집 공고,"소비재 관련 안양시 유망기업을 대상으로 SNS 홍보를 통한 기업 제품 및 브랜드 인지도 확산 지원을 위한 사업입니다. ☞ 관내 소비재 관련 중소ㆍ벤처기업 - 뷰티, 식품, 패션, 생활가전 등 자체 제조 브랜드 보유기업 ☞ (영상제작) 인스○그램 등 SNS 업로드용 영상 제작 지원 - (제품홍보) SNS 홍보채널 內 제품 홍보영상 업로드",중소기업,경기도,내수,홍보지원,안양산업진흥원,안양산업진흥원 031-8045-6712,20250710 ~ 20250711,이메일 접수 (ssyong84@gmail.com) ※ 이메일 제목에 사업명 및 기업명 반드시 표시 ※ 신청서는 서명 또는 인감이 들어간 한글파일 원본을 제출하고 나머지 증빙서류는 PDF 파일로 제출(전체 파일을 압축하여 제출)
2025년 1차 한국무역보험공사 연계 수출지원프로그램 시행계획 공고,"중소기업 R&D 수행기업 중 수출초보기업의 수출역량 강화를 위해 「2025년도 한국무역보험공사 연계 수출지원프로그램」 시행계획을 다음과 같이 공고하오니, 참여하고자 하는 중소기업은 안내에 따라 신청하시기 바랍니다. ☞ 중소기업 R&D 지원사업 수행기업 중 접수마감일 기준 최근 5년 이내에 해당 사업의 과제에서 완료(평가등급 : 우수, 보통) 판정을 받은 중소기업 - 수출지원프로그램 선정 후 1년 내 수출계획이 있는 기업 ※ 자세한 신청자격 공고문 참조 ☞ 수출기업 리스크 관리, 수출컨설팅, 신용조사, 수출신용보증(선적전ㆍ선적후) 지원 ※ 자세한 지원내용 공고문 참조",중소기업,중소벤처기업부,수출,해외진출준비,중소기업기술정보진흥원,"[사업총괄] 통합콜센터 국번없이 1357, 중소기업기술정보진흥원 044-300-0715 / [협업기관] 한국무역보험공사 02-399-5318, 고객센터 1588-3884",20250625 ~ 20250708,온라인 접수 (중소기업기술개발사업 종합관리시스템)
2025년 2차 안산시 청년창업인큐베이팅사업 청년큐브 사업화지원 참여기업ㆍ팀 모집 공고,"안산시와 경기테크노파크에서는 청년큐브 입주기업(팀)의 대외 경쟁력 강화 및 사업화 성공률 제고를 위해 사업화 지원에 참여할 입주기업을 모집하오니 많은 관심과 신청바랍니다. ☞ 청년큐브(예대/초지/한양캠프) 입주기업 팀 ※ 자세한 지원대상 공고문 참조 ☞ 상용화, 마케팅, 인증, 지재권 지원 ※ 자세한 지원내용 공고문 참조",창업벤처,경기도,창업,사업화지원,경기테크노파크,경기테크노파크 청년큐브 운영실 031-487-9969,20250627 ~ 20250718,이메일 접수 (daehongie@gtp.or.kr)
2025년 2차 2기 울산 지역혁신클러스터육성 수요맞춤형 사업화지원 공고,"2025년도 「지역혁신클러스터육성 2기(울산)」지원사업 모집계획을 다음과 같이 공고하오니, 해당 프로그램 참여를 희망하는 울산지역 중소기업의 많은 신청 바랍니다. ☞ 아래에 해당하는 기업 - 접수 마감일 현재 울산 지역혁신융복합단지 소재 및 2025년 10월 말까지 이전 예정 기업 - 울산 특화산업(전력구동 모빌리티)KSIC코드에 해당하는 기업 - (지역 내) 울산 지역혁신융복합단지 내 중소ㆍ중견기업 - (지역 외) 울산지역 외(타지역)에서 울산 지역혁신융복합단지 내 이전ㆍ신설예정 중소ㆍ중견기업 ☞ 시제품제작, 제품고급화, 인증ㆍ시험 분석, 특허출원, 디자인, 전시회 참가, 마케팅, 컨설팅 등 프로그램 지원 ※ 총 8개 프로그램 중 2개 이상을 선택",중소기업,울산광역시,경영,디자인/상품화/사업화,울산테크노파크,"울산테크노파크 정책기획단 052-219-8510, 8728 / yejian@utp.or.kr, han931106@utp.or.kr",20250626 ~ 20250710,온라인 접수 (울산TP기업지원사업관리시스템) ※ 자세한 신청방법 공고문 참조
[경북] 2025년 예비유니콘 성장지원사업 모집 공고,"경북창조경제혁신센터는 우수한 기술력과 성장가능성을 검증받은 창업ㆍ벤처기업을 발굴하여 지역을 대표하는 유니콘 기업으로 육성하는 프로그램에 참여할 기업 모집을 아래와 같이 공고하오니 많은 참여바랍니다. ☞ 경상북도 (본사)소재 기업가치 200억 내외, 소재ㆍ부품ㆍ장비 및 사업을 개시한 날로부터 7년 이내 창업기업 ※ 자세한 선정대상 공고문 참조 ☞ 사업화지원금 25백만원, 대기업 연계, 예비 유니콘 스케일업 성장지원, 자금 지원 ※ 자세한 지원내용 공고문 참조",창업벤처,경상북도,창업,사업화지원,경북창조경제혁신센터,경북창조경제혁신센터 기술창업팀 (054-470-2688),20250623 ~ 20250707,이메일 접수 (triz83@ccei.kr)
